start_lat,start_lon,label,target_distance,max_candidates,n_nodes,n_edges,n_routes,max_cands,attempt,duration,min_ele,max_ele,min_dist,max_dist
50.9539367,-1.2120688,Bishop's Waltham,5000,5120,782,1801,64,5120,1,2.04080774,113.30499267578125,125.1670036315918,5027.545184932557,5497.831675041359
50.9539367,-1.2120688,Bishop's Waltham,5000,6144,782,1801,64,6144,1,2.702819938,111.03199768066406,128.11400604248047,5128.658458369337,5499.3522115434425
50.9539367,-1.2120688,Bishop's Waltham,5000,7168,782,1801,64,7168,1,3.345164353,115.07498931884766,129.57200241088867,5232.068312457892,5499.461164701089
50.9539367,-1.2120688,Bishop's Waltham,5000,8192,782,1801,64,8192,1,3.319172847,115.00600051879883,126.8709945678711,5366.25909134966,5499.482404627036
50.9539367,-1.2120688,Bishop's Waltham,5000,9216,782,1801,64,9216,1,3.626891668,116.17500114440918,127.5629997253418,5212.96868993978,5499.302235359282
50.9539367,-1.2120688,Bishop's Waltham,5000,10240,782,1801,64,10240,1,4.79752314,116.23901748657227,128.82899856567383,5357.45216027623,5499.54297246727
50.9539367,-1.2120688,Bishop's Waltham,5000,11264,782,1801,64,11264,1,4.570855298,117.06299209594727,128.82899856567383,5333.916364064821,5498.18566469825
50.9539367,-1.2120688,Bishop's Waltham,5000,12288,782,1801,64,12288,1,4.708834745,117.09800720214844,127.5629997253418,5337.551900174459,5499.280302087507
50.9539367,-1.2120688,Bishop's Waltham,5000,13312,782,1801,64,13312,1,5.556938821,116.08499145507812,129.84900665283203,5253.127551450243,5499.351245507774
50.9539367,-1.2120688,Bishop's Waltham,5000,14336,782,1801,64,14336,1,5.749239546,118.11800765991211,130.61000442504883,5346.426506987987,5499.562854778382
50.9539367,-1.2120688,Bishop's Waltham,5000,15360,782,1801,64,15360,1,6.227583925,118.32300186157227,129.79399871826172,5320.473208973093,5498.813571790177
50.9539367,-1.2120688,Bishop's Waltham,5000,16384,782,1801,64,16384,1,5.971345425,118.05300903320312,128.86800575256348,5249.32456194283,5499.697925355455
50.96151,-0.978346,QECP,5000,128,328,915,1,128,1,0.065256367,220.12503814697266,220.12503814697266,5422.172784484336,5422.172784484336
50.96151,-0.978346,QECP,5000,256,328,915,1,256,1,0.07233222,220.12503814697266,220.12503814697266,5422.172784484336,5422.172784484336
50.96151,-0.978346,QECP,5000,384,328,915,1,384,1,0.088903432,206.9879913330078,206.9879913330078,5499.547605586495,5499.547605586495
50.96151,-0.978346,QECP,5000,512,328,915,0,512,1,0.122113638,,,,
50.96151,-0.978346,QECP,5000,640,328,915,1,640,1,0.13437356,196.39193725585938,196.39193725585938,5469.151965573197,5469.151965573197
50.96151,-0.978346,QECP,5000,768,328,915,3,768,1,0.178636321,185.02094268798828,251.98394775390625,5371.075517783492,5497.396186838663
50.96151,-0.978346,QECP,5000,896,328,915,1,896,1,0.180150619,202.32696533203125,202.32696533203125,5499.081316034301,5499.081316034301
50.96151,-0.978346,QECP,5000,1024,328,915,0,1024,1,0.19487839,,,,
50.96151,-0.978346,QECP,5000,2048,328,915,0,2048,1,0.326661288,,,,
50.96151,-0.978346,QECP,5000,3072,328,915,3,3072,1,0.489241827,205.54600524902344,237.49799346923828,5489.577288222728,5497.577719168642
50.96151,-0.978346,QECP,5000,4096,328,915,5,4096,1,0.623496537,201.74899291992188,220.24697875976562,5473.513101006027,5498.239250661611
50.96151,-0.978346,QECP,5000,5120,328,915,6,5120,1,0.812204119,181.2229461669922,241.4639892578125,5474.0017329243,5494.184040749633
50.96151,-0.978346,QECP,5000,6144,328,915,16,6144,1,0.943333641,181.2229461669922,245.3329620361328,5474.115499355568,5498.239250661611
50.96151,-0.978346,QECP,5000,7168,328,915,12,7168,1,1.21748181,187.49596405029297,252.4999542236328,5397.28470797906,5499.671083399106
50.96151,-0.978346,QECP,5000,8192,328,915,25,8192,1,1.281552893,174.32998657226562,254.4779510498047,5399.188135195589,5499.975595258127
50.96151,-0.978346,QECP,5000,9216,328,915,19,9216,1,1.542854377,182.2799301147461,253.87499237060547,5463.3078053892705,5499.598536552966
